i,timestamp(ns),AX(m/s2),AY(m/s2),AZ(m/s2),GX(rad/s),GY(rad/s),GZ(rad/s),T(C)
4589,103330251943,-0.15759,0.33416,-9.72021,-0.00130,0.00932,-0.00763,38.76
4590,103331127523,0.10955,0.63585,-9.74890,-0.00024,0.00719,-0.00230,38.77
4591,103332003103,0.11910,0.62627,-9.70587,0.00402,0.00612,0.00196,38.77
4592,103332878683,-0.17190,0.35810,-9.65805,0.00509,0.00505,0.00303,38.77
4593,103333754263,-0.31025,0.16176,-9.61979,0.00402,0.00612,-0.00123,38.77
4594,103334629843,-0.20530,0.20486,-9.63414,0.00083,0.00399,-0.00337,38.77
4595,103335505423,0.03800,0.54965,-9.70108,0.00189,0.00612,-0.00337,38.76
4596,103336380679,0.20496,0.69331,-9.71065,0.00402,0.00719,-0.00230,38.76
4597,103337255931,-0.00494,0.48261,-9.64848,0.00615,0.00079,0.00409,38.77
4598,103338131183,-0.27208,0.22880,-9.61979,0.00402,0.00186,-0.00123,38.77
4599,103339006435,-0.29117,0.14261,-9.63414,0.00189,0.00399,-0.00123,38.77
4600,103339881687,-0.13374,0.34373,-9.70108,-0.00130,0.00399,-0.00230,38.78
4601,103340756939,0.13818,0.62148,-9.75368,-0.00237,0.00186,0.00196,38.78
4602,103341632191,0.11910,0.60233,-9.70108,0.00402,-0.00453,0.00516,38.78
4603,103342507443,-0.19576,0.32937,-9.62936,-0.00130,-0.00666,0.00622,38.78
4604,103343382695,-0.32933,0.13782,-9.59588,-0.00343,-0.00347,0.00409,38.78
4605,103344257947,-0.23869,0.20965,-9.62936,-0.00557,-0.00027,-0.00337,38.78
4606,103345133504,0.01414,0.54965,-9.69630,-0.00450,0.00079,-0.00230,38.78
4607,103346009060,0.17634,0.66937,-9.68674,-0.00130,-0.00453,-0.00123,38.78
4608,103346884616,-0.04787,0.43951,-9.63414,-0.00130,-0.00347,0.00196,38.78
4609,103347760172,-0.30071,0.19049,-9.61979,-0.00237,0.00079,-0.00123,38.78
4610,103348635728,-0.27685,0.12824,-9.62457,-0.00343,0.00399,-0.00337,38.78
4611,103349511284,-0.09081,0.37247,-9.67239,-0.00343,0.00292,-0.00123,38.78
4612,103350386840,0.16203,0.65979,-9.71543,0.00296,0.00505,0.00090,38.78
4613,103351262396,0.14295,0.60233,-9.68196,0.00402,0.00292,0.00516,38.78
4614,103352137952,-0.16236,0.32937,-9.62457,0.00296,0.00719,0.00303,38.79
4615,103353013508,-0.29117,0.15219,-9.61501,0.00189,0.00825,-0.00443,38.79
4616,103353888716,-0.19099,0.25275,-9.67239,0.00402,0.00932,-0.00763,38.79
4617,103354763921,0.05231,0.59754,-9.72977,0.00296,0.00505,-0.00443,38.79
4618,103355639126,0.20019,0.67895,-9.71065,0.01041,-0.00560,0.00196,38.78
4619,103356514331,-0.06218,0.43472,-9.63892,0.00828,-0.00666,-0.00017,38.79
4620,103357389536,-0.33410,0.21444,-9.61023,0.00083,0.00079,-0.00123,38.79
4621,103358264741,-0.28640,0.16655,-9.61979,-0.00663,0.01038,-0.00337,38.79
4622,103359139946,-0.06695,0.40599,-9.69630,-0.00450,0.00825,-0.00337,38.79
4623,103360015151,0.20019,0.65979,-9.74890,-0.00343,0.00399,-0.00017,38.79
4624,103360890356,0.13341,0.56881,-9.68196,-0.00024,-0.00027,0.00409,38.79
4625,103361765561,-0.20053,0.28148,-9.61979,-0.00024,-0.00027,0.00303,38.79
4626,103362640658,-0.30548,0.12345,-9.60545,-0.00130,0.00186,-0.00017,38.79
4627,103363515750,-0.15759,0.23838,-9.65805,-0.00343,0.00399,-0.00550,38.79
4628,103364390842,0.08570,0.55444,-9.73456,-0.00343,-0.00027,-0.00337,38.79
4629,103365265934,0.17634,0.58796,-9.71543,0.00083,-0.00347,0.00303,38.78
4630,103366141026,-0.09081,0.33416,-9.65805,0.00296,0.00079,0.00516,38.78
4631,103367016118,-0.31979,0.12824,-9.63414,-0.00130,0.00186,0.00409,38.78
4632,103367891210,-0.27685,0.10909,-9.64848,-0.00130,0.00186,0.00196,38.78
4633,103368766302,-0.06695,0.36768,-9.72977,-0.00237,0.00399,-0.00017,38.78
4634,103369641394,0.17157,0.62627,-9.76803,0.00402,0.00399,0.00303,38.78
4635,103370516486,0.07139,0.54965,-9.67239,0.00935,0.00399,0.00622,38.78
4636,103371391862,-0.25777,0.29585,-9.61979,0.00722,0.00505,0.00303,38.78
4637,103372267231,-0.34841,0.15697,-9.63892,0.00402,0.00825,-0.00337,38.78
4638,103373142600,-0.20053,0.25754,-9.69630,-0.00237,0.00825,-0.00656,38.78
4639,103374017969,0.07616,0.58796,-9.76803,0.00083,0.00719,-0.00550,38.78
4640,103374893338,0.16680,0.65500,-9.72021,0.00509,0.00505,0.00090,38.78
4641,103375768707,-0.10512,0.41078,-9.61501,0.00615,0.00505,0.00303,38.77
4642,103376644076,-0.30071,0.19528,-9.57676,0.00615,0.00399,0.00196,38.77
4643,103377519445,-0.21961,0.17613,-9.62457,0.00083,0.00825,-0.00443,38.77
4644,103378394814,0.01892,0.45866,-9.72021,0.00083,0.01038,-0.00550,38.77
4645,103379270183,0.25744,0.67895,-9.74412,0.00189,0.00292,0.00196,38.77
4646,103380145139,0.13341,0.52571,-9.65326,0.00402,-0.00027,0.00303,38.77
4647,103381020089,-0.19576,0.24796,-9.60545,0.00189,0.00399,0.00196,38.78
4648,103381895039,-0.28162,0.12824,-9.58632,-0.00130,0.00505,-0.00017,38.78
4649,103382769989,-0.14328,0.23838,-9.62457,-0.00663,0.00612,-0.00443,38.78
4650,103383644939,0.10001,0.55444,-9.69630,-0.00024,0.00186,-0.00337,38.78
4651,103384519889,0.18588,0.60712,-9.66761,0.00083,-0.00453,0.00196,38.78
4652,103385394839,-0.08126,0.37726,-9.59588,-0.00130,-0.00347,0.00303,38.78
4653,103386269789,-0.28162,0.19049,-9.57676,-0.00024,0.00079,-0.00230,38.78
4654,103387144739,-0.21007,0.19528,-9.63414,-0.00237,0.00399,-0.00656,38.78
4655,103388019689,-0.00017,0.47303,-9.72499,0.00083,0.00292,-0.00443,38.78
4656,103388894887,0.20496,0.65979,-9.74412,0.00189,0.00186,-0.00230,38.78
4657,103389770084,0.06662,0.50655,-9.66761,0.00402,0.00292,0.00516,38.78
4658,103390645281,-0.22915,0.23838,-9.61501,0.00402,0.00719,0.00622,38.78
4659,103391520478,-0.27208,0.12345,-9.61501,0.00189,0.00399,-0.00017,38.78
4660,103392395675,-0.13374,0.28148,-9.68196,-0.00024,0.00505,-0.00337,38.78
4661,103393270872,0.10955,0.59754,-9.72977,0.00189,0.00292,-0.00123,38.78
4662,103394146069,0.15726,0.60233,-9.69630,0.00402,0.00292,0.00409,38.78
4663,103395021266,-0.12420,0.35331,-9.65805,0.00722,0.00612,0.00516,38.78
4664,103395896463,-0.27208,0.18092,-9.63892,0.00296,0.00719,0.00090,38.79
4665,103396771660,-0.17667,0.20965,-9.64370,0.00083,0.00719,-0.00443,38.79
4666,103397647247,0.05708,0.50655,-9.71543,-0.00024,0.00719,-0.00763,38.79
4667,103398522826,0.22882,0.65979,-9.74412,0.00296,0.00399,-0.00337,38.79
4668,103399398405,0.03323,0.50176,-9.68674,0.00402,0.00186,0.00516,38.79
4669,103400273984,-0.24823,0.27190,-9.63892,0.00296,0.00292,0.00196,38.79
4670,103401149563,-0.27685,0.16655,-9.61501,-0.00130,0.00825,-0.00230,38.79
4671,103402025142,-0.10989,0.33895,-9.66283,-0.00343,0.00932,-0.00443,38.78
4672,103402900721,0.16203,0.64064,-9.73456,-0.00343,0.00399,-0.00123,38.78
4673,103403776300,0.17157,0.60712,-9.70587,0.00296,-0.00134,0.00409,38.78
4674,103404651879,-0.14805,0.31021,-9.66283,0.00509,-0.00134,0.00409,38.78
4675,103405527458,-0.30548,0.12824,-9.64848,0.00189,-0.00134,0.00090,38.78
4676,103406402795,-0.21484,0.20007,-9.66283,-0.00343,0.00186,-0.00230,38.78
4677,103407278124,0.02369,0.53528,-9.72021,-0.00557,0.00399,-0.00123,38.79
4678,103408153453,0.23359,0.65500,-9.72499,0.00083,-0.00453,0.00303,38.79
4679,103409028782,0.05231,0.45388,-9.66283,0.00189,-0.00347,0.00622,38.78
4680,103409904111,-0.23869,0.20486,-9.63892,-0.00130,0.00292,0.00303,38.79
4681,103410779440,-0.25777,0.14261,-9.61979,-0.00450,0.00505,-0.00337,38.79
4682,103411654769,-0.10512,0.35331,-9.63892,-0.00343,0.00399,-0.00656,38.79
4683,103412530098,0.13341,0.63106,-9.69630,0.00296,-0.00027,-0.00123,38.78
4684,103413405427,0.11910,0.57838,-9.67239,0.00615,0.00186,0.00303,38.78
4685,103414280756,-0.18622,0.28627,-9.61023,0.00402,0.00505,0.00409,38.78
4686,103415155722,-0.32456,0.10430,-9.57676,0.00083,0.00719,-0.00230,38.78
4687,103416030687,-0.20530,0.16176,-9.61501,0.00083,0.00719,-0.00337,38.79
4688,103416905652,0.06662,0.50655,-9.69630,-0.00024,0.00399,-0.00017,38.79
4689,103417780617,0.23359,0.65021,-9.70587,0.00402,0.00079,0.00090,38.79
4690,103418655582,0.01414,0.43951,-9.61979,0.00402,0.00079,0.00303,38.79
4691,103419530547,-0.25300,0.19528,-9.59588,0.00296,-0.00134,0.00196,38.79
4692,103420405512,-0.25300,0.14261,-9.61501,-0.00237,-0.00134,-0.00230,38.78
4693,103421280477,-0.05264,0.37726,-9.67239,-0.00876,0.00505,-0.00763,38.78
4694,103422155442,0.19065,0.64542,-9.72021,0.00402,0.00505,-0.00443,38.78
4695,103423030407,0.12387,0.55923,-9.65805,0.00828,-0.00134,0.00090,38.78
4696,103423905396,-0.19099,0.28627,-9.60545,0.00509,0.00292,0.00409,38.78
4697,103424780384,-0.29594,0.14261,-9.59588,0.00189,0.00719,0.00090,38.78
4698,103425655372,-0.17190,0.21923,-9.63892,-0.00024,0.01145,-0.00656,38.78
4699,103426530360,0.09047,0.52092,-9.69630,-0.00237,0.01038,-0.00443,38.78
4700,103427405348,0.22882,0.62148,-9.67717,0.00083,0.00399,-0.00017,38.78
4701,103428280336,-0.00494,0.40599,-9.61023,0.00402,0.00292,0.00196,38.78
4702,103429155324,-0.25777,0.16176,-9.58632,0.00296,0.00399,0.00409,38.78
4703,103430030312,-0.24823,0.12824,-9.60545,0.00509,0.00825,0.00090,38.78
4704,103430905300,-0.04787,0.39641,-9.69152,0.00509,0.00825,-0.00123,38.78
4705,103431780288,0.19065,0.65979,-9.74890,0.00722,0.00399,0.00196,38.78
4706,103432655715,0.10478,0.58796,-9.67717,0.01041,0.00292,0.00196,38.78
4707,103433531138,-0.21961,0.31500,-9.59110,0.00828,0.00186,0.00303,38.78
4708,103434406561,-0.31025,0.15697,-9.59110,0.00296,0.00505,0.00090,38.78
4709,103435281984,-0.15759,0.24796,-9.66761,-0.00237,0.00932,-0.00230,38.78
4710,103436157407,0.11432,0.56881,-9.74890,-0.00130,0.00932,-0.00230,38.78
4711,103437032830,0.20496,0.62148,-9.72021,0.00402,0.00825,0.00090,38.78
4712,103437908253,-0.08126,0.35810,-9.61023,0.00509,0.00505,0.00090,38.78
4713,103438783676,-0.29594,0.13303,-9.57676,0.00189,0.00505,-0.00656,38.78
4714,103439659099,-0.21007,0.11866,-9.62936,-0.00343,0.00505,-0.00656,38.78
4715,103440534522,-0.00017,0.40599,-9.70587,-0.00450,0.00825,-0.00550,38.78
4716,103441424607,0.20973,0.63585,-9.72021,-0.00024,0.00292,-0.00230,38.78
4717,103442314690,0.08093,0.51613,-9.64370,0.00296,-0.00027,0.00196,38.78
4718,103443204773,-0.23869,0.23838,-9.61023,0.00083,-0.00347,0.00303,38.78
4719,103444094856,-0.31025,0.11866,-9.63414,0.00189,0.00186,-0.00443,38.79
4720,103444984939,-0.15759,0.30542,-9.70108,-0.00237,0.00612,-0.00656,38.79
4721,103445875022,0.12387,0.62627,-9.76325,-0.00450,0.00292,-0.00550,38.79
4722,103446765105,0.17157,0.63106,-9.70108,-0.00237,0.00079,-0.00123,38.79
4723,103447655188,-0.12897,0.35331,-9.61023,-0.00024,0.00079,0.00409,38.79
4724,103448545271,-0.31979,0.15219,-9.60067,-0.00237,0.00186,0.00409,38.79
4725,103449435354,-0.25300,0.17613,-9.65326,-0.00557,0.00505,0.00196,38.79
4726,103450325437,-0.01448,0.45866,-9.73934,-0.00237,0.00505,-0.00017,38.79
4727,103451201053,0.20973,0.65979,-9.76325,0.00402,0.00292,0.00409,38.79
4728,103452076664,0.06662,0.54007,-9.67239,0.01148,0.00292,0.00622,38.79
4729,103452952275,-0.23869,0.29585,-9.63414,0.00509,0.00612,0.00196,38.79
4730,103453827886,-0.29117,0.19528,-9.67239,-0.00024,0.00932,-0.00230,38.79
4731,103454703497,-0.11466,0.33416,-9.72499,-0.00130,0.00719,-0.00550,38.79
4732,103455579108,0.14772,0.60712,-9.76803,0.00189,0.01038,-0.00656,38.79
4733,103456454719,0.15249,0.60233,-9.73456,0.00296,0.00292,-0.00017,38.79
4734,103457330330,-0.15282,0.35331,-9.65805,0.00296,0.00079,0.00303,38.79
4735,103458205941,-0.31979,0.15697,-9.61023,-0.00024,0.00612,-0.00017,38.79
4736,103459081552,-0.21484,0.18571,-9.63892,-0.00343,0.00612,-0.00656,38.79
4737,103459956686,0.04277,0.51613,-9.69630,-0.00024,0.00292,-0.00443,38.80
4738,103460831816,0.23359,0.68373,-9.69152,0.00296,0.00079,-0.00337,38.80
4739,103461706946,0.04754,0.51134,-9.62936,0.00402,-0.00453,0.00196,38.80
4740,103462582076,-0.24823,0.25754,-9.61501,0.00083,0.00079,0.00196,38.80
4741,103463457206,-0.27208,0.15219,-9.62457,-0.00343,0.00186,-0.00337,38.80
4742,103464332336,-0.10035,0.31500,-9.67717,-0.00876,0.00186,-0.00443,38.80
4743,103465207466,0.14295,0.59754,-9.73456,-0.00450,-0.00134,0.00090,38.80
4744,103466082596,0.15726,0.57359,-9.68196,0.00189,0.00505,0.00090,38.80
4745,103466957726,-0.12420,0.29585,-9.62457,0.00402,0.00505,0.00303,38.80
4746,103467832856,-0.30071,0.14261,-9.61501,0.00296,0.00079,-0.00017,38.79
4747,103468708000,-0.22915,0.21444,-9.63892,-0.00024,-0.00027,-0.00230,38.79
4748,103469583143,0.01892,0.51134,-9.71065,-0.00343,0.00186,-0.00123,38.79
4749,103470458286,0.21450,0.61669,-9.72977,-0.00024,0.00079,0.00090,38.79
4750,103471333429,0.00937,0.43951,-9.67239,0.00402,-0.00027,0.00196,38.79
4751,103472208572,-0.28162,0.21444,-9.62457,0.00615,0.00292,0.00409,38.79
4752,103473083715,-0.28162,0.14261,-9.63414,0.00189,0.00932,-0.00017,38.79
4753,103473958858,-0.08126,0.36768,-9.69630,-0.00130,0.01038,-0.00337,38.79
4754,103474834001,0.17157,0.64542,-9.74890,0.00296,0.00719,-0.00017,38.79
4755,103475709144,0.13341,0.57838,-9.70587,0.00615,0.00292,0.00196,38.79
4756,103476584287,-0.17190,0.30064,-9.65805,0.00722,-0.00347,0.00196,38.79
4757,103477459264,-0.31502,0.13303,-9.63892,0.00296,-0.00027,-0.00337,38.79
4758,103478334232,-0.21007,0.20965,-9.66283,-0.00130,0.00292,-0.00656,38.79
4759,103479209200,0.05231,0.55923,-9.73456,-0.00130,0.00186,-0.00443,38.79
4760,103480084168,0.21927,0.67416,-9.71543,0.00083,-0.00134,0.00090,38.79
4761,103480959136,-0.00494,0.44909,-9.62936,0.00402,-0.00134,0.00409,38.79
4762,103481834104,-0.24823,0.21444,-9.59588,0.00509,0.00292,0.00196,38.79
4763,103482709072,-0.22915,0.16176,-9.60545,0.00189,0.00505,-0.00230,38.79
4764,103483584040,-0.04310,0.41078,-9.69630,0.00083,0.00292,-0.00550,38.79
4765,103484459008,0.21450,0.65979,-9.75846,0.00296,-0.00134,-0.00123,38.79
4766,103485333976,0.10955,0.57359,-9.67239,0.00402,-0.00347,0.00516,38.79
4767,103486209109,-0.23869,0.30542,-9.60067,-0.00024,-0.00453,0.00516,38.79
4768,103487084238,-0.32933,0.14740,-9.60545,-0.00450,-0.00240,0.00090,38.79
4769,103487959367,-0.17667,0.24317,-9.68196,-0.00663,0.00505,-0.00337,38.79
4770,103488834496,0.10478,0.55923,-9.75846,-0.00450,0.00719,-0.00443,38.80
4771,103489709625,0.22882,0.64542,-9.71065,0.00189,-0.00240,0.00090,38.80
4772,103490584754,-0.03833,0.42035,-9.62457,0.00296,-0.00666,0.00622,38.80
4773,103491459883,-0.26731,0.20965,-9.59588,-0.00024,-0.00560,0.00090,38.80
4774,103492335012,-0.20530,0.17613,-9.61023,-0.00343,-0.00134,-0.00443,38.80
4775,103493210141,-0.01925,0.43472,-9.70108,-0.00237,-0.00027,-0.00337,38.80
4776,103494085270,0.18111,0.65979,-9.74412,-0.00024,-0.00027,0.00196,38.80
4777,103494960604,0.09047,0.54486,-9.64848,0.00083,-0.00027,0.00622,38.80
4778,103495835937,-0.23392,0.27669,-9.57676,0.00083,0.00292,0.00196,38.80
4779,103496711270,-0.31979,0.13782,-9.60067,-0.00237,0.00292,-0.00123,38.80
4780,103497586603,-0.18144,0.27190,-9.67239,-0.00343,0.00612,-0.00337,38.80
4781,103498461936,0.07616,0.60712,-9.72021,-0.00237,0.00292,-0.00337,38.80
4782,103499337269,0.17634,0.65500,-9.70587,0.00189,0.00399,0.00196,38.80
4783,103500212602,-0.09081,0.40599,-9.64370,0.00296,0.00399,0.00196,38.80
4784,103501087935,-0.30548,0.19049,-9.61023,0.00189,0.00505,-0.00123,38.80
4785,103501963268,-0.23869,0.19528,-9.64370,-0.00450,0.00186,-0.00656,38.80
4786,103502838601,-0.00971,0.49219,-9.73934,-0.00876,0.00079,-0.00763,38.80
4787,103503713836,0.20496,0.67895,-9.75368,-0.00130,-0.00134,-0.00017,38.80
4788,103504589066,0.04754,0.53050,-9.65326,0.00189,-0.00134,0.00516,38.80
4789,103505464296,-0.27208,0.27669,-9.61023,-0.00024,0.00079,0.00196,38.80
4790,103506339526,-0.31502,0.13782,-9.62457,-0.00130,0.00186,-0.00337,38.80
4791,103507214756,-0.12897,0.25754,-9.67717,-0.00450,0.00186,-0.00550,38.79
4792,103508089986,0.16680,0.57838,-9.73456,0.00189,0.00186,-0.00230,38.80
4793,103508965216,0.20019,0.59754,-9.70587,0.00615,0.00399,0.00409,38.79
4794,103509840446,-0.10989,0.34373,-9.65326,0.00615,0.00079,0.00303,38.79
4795,103510715676,-0.28640,0.15219,-9.62457,0.00402,-0.00240,0.00090,38.79
4796,103511590906,-0.19576,0.19049,-9.62457,0.00083,0.00186,-0.00550,38.79
4797,103512466054,0.04754,0.50655,-9.67717,0.00189,0.00719,-0.00337,38.79
4798,103513341196,0.20019,0.65500,-9.69630,0.00402,0.00186,0.00196,38.79
4799,103514216338,-0.01448,0.46824,-9.62936,0.00402,-0.00027,0.00409,38.79
4800,103515091480,-0.29594,0.21444,-9.61501,0.00509,0.00505,-0.00017,38.79
4801,103515966622,-0.31502,0.13303,-9.62936,-0.00237,0.00932,-0.00443,38.79
4802,103516841764,-0.13851,0.31500,-9.67717,-0.00130,0.01038,-0.00869,38.79
4803,103517716906,0.11910,0.61669,-9.72021,0.00509,0.00825,-0.00656,38.79
4804,103518592048,0.11910,0.62148,-9.67239,0.01041,-0.00134,-0.00017,38.79
4805,103519467190,-0.18144,0.35810,-9.62936,0.00722,0.00079,0.00196,38.79
4806,103520342332,-0.33410,0.16655,-9.61979,-0.00237,0.00825,-0.00337,38.79
4807,103521217185,-0.23869,0.22402,-9.64848,-0.00557,0.01251,-0.00656,38.79
4808,103522092034,0.00937,0.54007,-9.69152,-0.00343,0.00825,-0.00656,38.79
4809,103522966883,0.18588,0.65979,-9.69152,0.00189,0.00079,-0.00017,38.79
4810,103523841732,-0.00494,0.44430,-9.62936,0.00402,-0.00134,0.00409,38.78
4811,103524716581,-0.25300,0.16655,-9.61501,0.00296,0.00079,0.00409,38.78
4812,103525591430,-0.22915,0.11866,-9.62457,0.00083,0.00505,-0.00123,38.78
4813,103526466279,-0.05264,0.38204,-9.69152,-0.00130,0.00612,-0.00337,38.78
4814,103527341128,0.18588,0.65979,-9.74890,0.00083,0.00505,-0.00017,38.78
4815,103528215977,0.15249,0.59754,-9.67717,0.00615,0.00292,0.00409,38.78
4816,103529090826,-0.16236,0.34373,-9.61501,0.00509,0.00292,0.00516,38.78
4817,103529965550,-0.30548,0.18571,-9.60545,0.00083,-0.00027,-0.00123,38.78
4818,103530840271,-0.21484,0.26711,-9.65805,-0.00557,0.00186,-0.00123,38.78
4819,103531714992,0.05708,0.59275,-9.72021,-0.00450,-0.00453,-0.00123,38.77
4820,103532589713,0.21927,0.67895,-9.70108,-0.00024,-0.00240,0.00196,38.77
4821,103533464434,-0.01925,0.44909,-9.62936,0.00828,-0.00027,0.00303,38.77
4822,103534339155,-0.28162,0.22402,-9.60545,0.00722,0.00186,-0.00017,38.77
4823,103535213876,-0.27685,0.18571,-9.61979,0.00296,0.00719,-0.00443,38.77
4824,103536088597,-0.06695,0.42035,-9.67717,0.00296,0.00932,-0.00763,38.77
4825,103536963318,0.19542,0.65021,-9.71543,0.00509,0.00719,-0.00337,38.78
4826,103537838039,0.11432,0.56402,-9.65805,0.01041,0.00719,0.00196,38.78
4827,103538713127,-0.21484,0.29106,-9.61023,0.00935,0.01038,0.00409,38.78
4828,103539588209,-0.31025,0.14261,-9.63414,0.00083,0.00825,-0.00230,38.78
4829,103540463291,-0.16236,0.26233,-9.70587,-0.00450,0.00825,-0.00656,38.78
4830,103541338373,0.09524,0.55923,-9.73934,-0.00237,0.00399,-0.00443,38.78
4831,103542213455,0.19065,0.61190,-9.69630,0.00083,0.00399,0.00090,38.79
4832,103543088537,-0.09081,0.38683,-9.62936,-0.00130,0.00292,0.00516,38.79
4833,103543963619,-0.32456,0.17134,-9.61501,-0.00343,0.00186,0.00196,38.79
4834,103544838701,-0.26731,0.14740,-9.65805,-0.00450,0.00186,-0.00550,38.79
4835,103545713783,-0.04310,0.43472,-9.72499,-0.00237,0.00399,-0.00656,38.79
4836,103546588865,0.18588,0.65021,-9.71543,0.00083,-0.00134,-0.00123,38.79
4837,103547464112,0.06662,0.51613,-9.62457,0.00402,-0.00666,0.00516,38.79
4838,103548339353,-0.23392,0.26233,-9.59588,0.00189,-0.00347,0.00409,38.79
4839,103549214594,-0.29594,0.17613,-9.62936,-0.00024,0.00079,0.00196,38.79
4840,103550089835,-0.14328,0.31500,-9.69630,0.00189,0.00399,-0.00443,38.78
4841,103550965076,0.10001,0.60233,-9.74890,0.00615,0.00719,-0.00337,38.79
4842,103551840317,0.14772,0.61190,-9.71065,0.01041,0.00186,0.00196,38.79
4843,103552715558,-0.13374,0.36289,-9.63414,0.00828,-0.00134,0.00196,38.79
4844,103553590799,-0.32933,0.16176,-9.60067,0.00402,-0.00134,-0.00017,38.79
4845,103554466040,-0.23392,0.15697,-9.61979,0.00296,0.00399,-0.00550,38.79
4846,103555341281,0.02846,0.43951,-9.68196,0.00083,0.00825,-0.00550,38.79
4847,103556216138,0.24790,0.62627,-9.69630,0.00402,0.00932,0.00090,38.80
4848,103557090987,0.10001,0.48261,-9.61979,0.00935,0.00505,0.00303,38.80
4849,103557965836,-0.22915,0.22880,-9.57197,0.00296,0.00292,0.00090,38.80
4850,103558840685,-0.30548,0.14740,-9.58154,-0.00237,0.00612,-0.00123,38.80
4851,103559715534,-0.13851,0.33416,-9.64848,-0.00450,0.00932,-0.00443,38.79
4852,103560590383,0.10478,0.63106,-9.71543,0.00083,0.00825,-0.00123,38.79
4853,103561465232,0.11432,0.62627,-9.68196,0.00615,0.00825,-0.00017,38.80
4854,103562340081,-0.17190,0.35331,-9.61979,0.00189,0.00505,0.00303,38.80
4855,103563214930,-0.33887,0.15697,-9.58154,-0.00130,0.00399,0.00090,38.81
4856,103564089779,-0.25300,0.19528,-9.61023,-0.00450,0.00079,-0.00017,38.80
4857,103564965093,-0.00494,0.49219,-9.68674,-0.00343,0.00292,-0.00123,38.80
4858,103565840399,0.19065,0.64542,-9.68196,-0.00237,0.00399,0.00090,38.80
4859,103566715705,0.00460,0.49219,-9.61979,-0.00237,0.00079,0.00622,38.80
4860,103567591011,-0.27208,0.24796,-9.60545,-0.00557,0.00186,0.00409,38.80
4861,103568466317,-0.26254,0.15697,-9.60545,-0.00343,0.00505,-0.00017,38.80
4862,103569341623,-0.06695,0.34852,-9.65805,-0.00663,0.00612,-0.00550,38.80
4863,103570216929,0.17157,0.62148,-9.72499,-0.00130,0.00399,0.00090,38.80
4864,103571092235,0.11910,0.56881,-9.67717,0.00402,-0.00347,0.00409,38.80
4865,103571967541,-0.20530,0.27669,-9.61023,0.00509,-0.00134,0.00196,38.80
4866,103572842847,-0.34841,0.10430,-9.58154,0.00296,0.00079,-0.00230,38.80
4867,103573718101,-0.24823,0.21444,-9.64370,0.00083,0.00719,-0.00763,38.80
4868,103574593355,0.03323,0.58796,-9.73456,-0.00130,0.00932,-0.00656,38.81
4869,103575468609,0.20019,0.72204,-9.71543,0.00615,0.00505,-0.00230,38.80
4870,103576343863,-0.01448,0.49697,-9.64370,0.00935,0.00292,-0.00017,38.79
4871,103577219117,-0.25777,0.23838,-9.61023,0.00828,0.00825,-0.00017,38.79
4872,103578094371,-0.26731,0.19049,-9.60067,0.00189,0.01251,-0.00443,38.80
4873,103578969625,-0.08126,0.42035,-9.68674,-0.00024,0.01251,-0.00763,38.80
4874,103579844879,0.16203,0.66458,-9.73456,0.00189,0.00825,-0.00550,38.80
4875,103580720133,0.10001,0.57838,-9.63892,0.00615,0.00292,0.00090,38.80
4876,103581595387,-0.20053,0.30542,-9.57676,0.00509,-0.00134,0.00196,38.80
4877,103582470080,-0.32933,0.15697,-9.59588,0.00402,-0.00240,-0.00230,38.80
4878,103583344766,-0.23392,0.24317,-9.67717,0.00083,0.00292,-0.00656,38.80
4879,103584219452,0.03323,0.52571,-9.74412,-0.00024,0.00292,-0.00230,38.80
4880,103585094138,0.15726,0.58796,-9.69630,0.00083,-0.00240,0.00303,38.79
